layer_height,exposure_time,exposure_intensity,bottom_layers,bottom_exposure_intensity,lifting_speed,exposure_wait,liquid_speed,bottom_exposure_time,print_mode,needle_definition,layer_adhesion,needle_height,base_thickness,material_curing
8.577412422565790229e-02,1.477666254261318590e+00,6.268602016483316675e+01,6.000000000000000000e+00,6.659503390250812060e+01,1.758417266386737898e+00,1.196578564052909854e+00,2.146244100403257082e+00,2.260690440125677370e+01,0.000000000000000000e+00,3.537800490729928526e+01,2.962043871443960796e+01,5.039491555854692706e+01,7.197221251045672830e+01,5.238262225746227330e+01
8.031486104438748108e-02,7.016494014938437829e+00,7.284162257868896972e+01,6.000000000000000000e+00,9.750758558182516822e+01,1.476966355957366694e+00,1.420778000840601241e+00,2.164575812406617672e+00,2.618803061893631323e+01,0.000000000000000000e+00,6.294456555647121121e+01,3.324888898456661934e+01,5.269288995318154178e+01,9.472083711808933515e+01,7.355109347783003670e+01
2.682235380142204695e-02,2.835708539118444893e+00,9.474536312872855603e+01,5.000000000000000000e+00,7.843012728731230254e+01,1.146192207518729411e+00,1.578338129594808015e+00,1.255378458476823056e+00,1.547939062655265197e+01,2.000000000000000000e+00,5.612526086033577855e+01,6.146753749869728978e+01,5.957334994196011024e+01,7.028497813360912971e+01,6.833360420102725641e+01
1.823358585479101929e-02,5.056509253503373102e+00,5.514802710157042043e+01,5.000000000000000000e+00,7.231258893113454178e+01,2.454375527365513232e+00,3.357474830257136666e-01,1.425336361959039566e+00,2.352506476338382413e+01,2.000000000000000000e+00,5.489814972363625145e+01,5.066044952604129747e+01,6.769579317478967084e+01,7.375127674297739588e+01,5.156208934468177318e+01
1.130806381749285654e-02,5.643005519709027418e+00,7.377271099226874185e+01,3.000000000000000000e+00,9.835313184602614456e+01,1.498052767910210026e+00,2.410388696705634826e-01,6.638427772072620359e-01,2.343437619853694898e+01,2.000000000000000000e+00,6.391866491724726274e+01,6.857543090238803529e+01,6.205795599871308355e+01,8.635022840575557268e+01,5.929325614075023765e+01
6.309635457152439064e-02,4.230091035138722866e+00,9.725846816118476568e+01,8.000000000000000000e+00,7.179152146748856467e+01,1.776592878426214606e+00,1.816972768418610995e-01,1.550343865499565599e+00,2.733404871234261080e+01,0.000000000000000000e+00,6.242216483520711989e+01,4.142510516417991084e+01,7.232309193817221171e+01,8.045970831678748425e+01,5.863388628663922475e+01
8.170129454246233269e-02,1.134923102955200491e+00,7.623282229449232261e+01,3.000000000000000000e+00,8.495900698903426473e+01,1.455199842633319030e+00,1.147635834821578271e+00,1.548258935028228311e+00,2.218725465626828353e+01,2.000000000000000000e+00,3.542887785873149653e+01,4.125947155817780754e+01,3.522389087872090840e+01,7.946927602571834370e+01,5.907708468069373708e+01
6.751391858268722401e-02,1.300355739238392871e+00,9.298511182605983549e+01,3.000000000000000000e+00,8.478746865475071104e+01,6.132333757172623301e-01,3.671260160783360593e-01,1.777308597473507668e+00,1.698203427538804533e+01,0.000000000000000000e+00,4.791005466156630632e+01,4.722936469490996103e+01,5.204288104170186102e+01,7.216927472403615695e+01,5.164460329642967196e+01
3.266614159961727520e-02,8.653738677056651341e+00,7.692027005941770312e+01,5.000000000000000000e+00,9.108468865726530339e+01,1.311998609540732996e+00,8.330913145308863621e-01,2.955730638695007073e+00,2.823110170963907350e+01,2.000000000000000000e+00,7.198874974960942552e+01,4.299544104056965210e+01,6.587842920757267962e+01,8.971776579881527880e+01,7.529920307547037339e+01
1.071702371320962764e-02,2.229785676321200949e+00,8.352794646360376873e+01,4.000000000000000000e+00,9.299337707673458908e+01,1.933694946838507622e+00,1.848006165044970839e+00,8.987520214343381886e-01,1.971277640529999786e+01,2.000000000000000000e+00,5.265176347140953794e+01,6.281162703817120985e+01,6.472563447749000431e+01,7.641152155000405344e+01,6.508326330266356763e+01
6.884420812234190445e-02,6.910609437467983618e+00,6.476878153592807053e+01,5.000000000000000000e+00,9.929625081373669104e+01,2.065896863762351821e+00,4.181095013821847228e-01,1.557082781814815187e+00,1.355447874234585726e+01,0.000000000000000000e+00,6.111466644695384787e+01,3.635954701284138935e+01,5.583372690091397317e+01,7.348150945987978844e+01,5.957811695660289075e+01
4.268729670917009722e-02,1.703163763626786453e+00,5.344996474089956706e+01,7.000000000000000000e+00,8.346389523891755857e+01,8.303898315067099745e-01,1.199115087580502337e+00,1.771694498725473910e+00,2.652811869613269735e+01,0.000000000000000000e+00,4.260481018749182880e+01,5.439113862840784464e+01,7.463290074812938713e+01,8.430639363554918475e+01,4.651563929546755816e+01
9.410959529053118666e-02,7.123919511775131497e+00,8.245302861184850940e+01,5.000000000000000000e+00,6.792992670266636424e+01,2.513024853578755824e+00,2.773876859719241472e-01,2.047356003778599387e+00,2.419184322082670136e+01,1.000000000000000000e+00,6.074156058896253541e+01,2.493034179736576661e+01,4.256938798496602772e+01,7.251626119807384896e+01,6.441091785161879102e+01
3.041888064520772983e-02,5.095990673337594146e+00,9.290944236697635006e+01,4.000000000000000000e+00,6.170967805639362780e+01,2.303472430515896452e+00,8.286530178911243327e-01,1.943329168446757294e+00,2.577345339446484118e+01,2.000000000000000000e+00,6.300600757799644214e+01,4.366712097704201767e+01,5.723315803203830399e+01,7.424869906123859664e+01,6.864483071637714318e+01
1.213761658373098407e-02,2.773567671879903607e+00,6.149734148638904685e+01,4.000000000000000000e+00,9.161542621111651385e+01,1.954874244138975259e+00,1.220930838466953494e+00,2.892043987077965284e+00,2.602823719972992578e+01,2.000000000000000000e+00,5.016239130148802872e+01,4.432588153342497606e+01,6.752993278624649065e+01,8.486912159978538739e+01,5.395314676135632936e+01
3.623878882178243471e-02,9.943445340870075810e+00,5.534127690846995051e+01,8.000000000000000000e+00,9.865892440838456423e+01,2.910457649717828943e+00,1.447224740017027944e-01,1.442618839868196723e+00,1.754610003190576606e+01,0.000000000000000000e+00,7.713540420275954546e+01,3.898316920556047194e+01,7.739184558427348293e+01,8.193392356487572670e+01,6.585905961501768502e+01
9.055956448093926969e-02,9.334834085495051781e+00,9.421230829882659918e+01,4.000000000000000000e+00,6.710627339705190764e+01,2.466233057448052435e+00,8.371736169487500323e-01,1.515687738791798633e+00,1.292448772575487226e+01,0.000000000000000000e+00,7.467056561538872472e+01,2.841098328115320726e+01,4.172375855761297458e+01,6.450574758450085255e+01,8.303791252879236140e+01
7.601194681312570256e-02,9.757458767257109145e+00,7.313413846411600616e+01,8.000000000000000000e+00,8.836219948125312840e+01,6.897144972297643006e-01,1.567941316538846941e+00,2.047339643252302999e+00,2.363351406980987690e+01,0.000000000000000000e+00,7.315246945996770478e+01,4.317510210002323134e+01,6.219823501854225611e+01,7.917152382798751376e+01,8.421372177926456004e+01
6.557836328888055899e-02,5.153563604020813038e+00,7.779215134673400200e+01,8.000000000000000000e+00,9.163900363212840716e+01,1.212049271400097217e+00,5.144258136294035388e-01,7.175348664184539871e-01,2.118176705897451484e+01,0.000000000000000000e+00,5.742182571674553060e+01,5.365409565954886517e+01,6.657220608337151191e+01,8.401421667691214168e+01,5.835848146202808806e+01
4.068635632936804664e-02,6.967496382606302774e+00,8.323445804579367291e+01,8.000000000000000000e+00,7.441594510501371929e+01,2.487606970383732907e+00,9.470223993431059473e-01,2.522282574966780100e+00,1.279474770865521549e+01,0.000000000000000000e+00,7.271690901081608160e+01,3.116898634162777881e+01,8.402366595062912324e+01,6.089958349233231161e+01,7.452279362132028950e+01
8.140518792379053403e-02,7.155522438193739454e+00,8.562839120538500026e+01,6.000000000000000000e+00,6.149479309202554589e+01,1.781911134632566895e+00,3.631276344477554208e-01,1.706588501497932508e+00,2.593827979981041310e+01,1.000000000000000000e+00,6.235393277502478782e+01,3.910662705759683178e+01,5.360548004117473653e+01,7.515341074515615105e+01,6.423292472644293127e+01
6.732266309745917054e-02,3.248305949927091874e+00,6.841312217347599756e+01,3.000000000000000000e+00,9.958940889046616007e+01,2.288980079900120757e+00,7.059758233321279386e-01,1.702435541603385616e+00,2.654606349007759647e+01,1.000000000000000000e+00,4.585392367137544767e+01,3.530737202600947455e+01,4.579381096528652506e+01,9.051690706421817367e+01,5.527528470117102444e+01
1.725459813355579436e-02,6.607093220260738420e+00,8.204760421827785422e+01,8.000000000000000000e+00,7.249585703593349706e+01,1.612452361573933457e+00,1.981271397213936858e+00,1.096252234119667879e+00,1.489806844468908587e+01,0.000000000000000000e+00,7.488609498357060090e+01,5.946372309365711573e+01,7.939637139919904030e+01,6.582270682397877692e+01,7.836073913866249541e+01
2.114354265359497803e-02,2.072773471650251942e+00,7.120932632353785152e+01,6.000000000000000000e+00,9.880428742267599773e+01,7.445529359315185003e-01,1.009797436751662225e+00,1.854096741417581296e+00,1.617447042192378248e+01,2.000000000000000000e+00,4.797296637353844773e+01,6.177163400742921340e+01,7.095730286428945988e+01,7.536423062517940252e+01,5.386311800153804796e+01
9.458610160106331599e-02,9.533896143087581265e+00,8.977566426678579603e+01,3.000000000000000000e+00,8.707661508857394494e+01,1.248763597332542830e+00,5.181882962598181042e-01,1.181585714646863794e+00,1.994184935175209716e+01,1.000000000000000000e+00,7.069230541347931762e+01,4.459305926526064212e+01,3.591713931580312646e+01,7.977096799209277833e+01,7.564631946630849768e+01
3.786915076483482467e-02,9.114320739472269395e+00,8.447189101356562446e+01,6.000000000000000000e+00,6.751033639685850574e+01,2.287422473283803548e+00,1.314670024514650093e+00,1.924305010423162487e+00,2.812536042267087666e+01,2.000000000000000000e+00,7.450296162869832983e+01,4.299848542161252141e+01,6.151231483270959899e+01,7.985517781513571833e+01,8.153264638561157085e+01
5.675240633369925403e-02,9.044398334240193904e+00,9.327614479746912934e+01,5.000000000000000000e+00,9.451600392971077724e+01,5.819038988414361180e-01,1.264785429976297060e+00,2.418794799974343768e+00,1.964174016423847036e+01,1.000000000000000000e+00,7.786296991234003428e+01,4.942368211366103026e+01,5.871577997659769466e+01,7.875047648031656422e+01,8.228492586217458893e+01
3.419560666564083057e-02,9.691333930472481484e+00,8.760736996727182202e+01,3.000000000000000000e+00,7.670056355912933554e+01,2.188104057689391979e+00,1.682929031695416855e+00,9.462222432711928644e-01,1.270455045879685230e+01,2.000000000000000000e+00,7.687353832550776644e+01,5.394453455410305054e+01,5.667112133010711972e+01,6.236920840867677640e+01,8.991951727822232954e+01
8.658711486191429663e-02,7.839620306783928072e+00,8.471540892426514802e+01,4.000000000000000000e+00,8.309718068383378409e+01,1.746123680685665480e+00,7.274057601677845764e-01,9.228740536430330987e-01,2.214095392495795878e+01,2.000000000000000000e+00,6.148188666968987093e+01,4.355495629929399826e+01,4.303678491209235091e+01,7.885028293341579797e+01,7.299929729724128435e+01
1.474506608242759018e-02,8.790816740401773188e+00,9.212794825976823176e+01,5.000000000000000000e+00,6.916053058914837948e+01,1.220797752750593768e+00,8.101886340797666008e-01,5.723385347195049100e-01,2.971502504795249422e+01,2.000000000000000000e+00,7.926834784941594592e+01,7.132583921055523035e+01,6.873230012503712771e+01,8.260995733221176351e+01,7.587944310462866326e+01
5.873937820266731530e-02,9.944936957348566864e+00,9.217876419468026938e+01,6.000000000000000000e+00,9.873891189862385431e+01,2.439687126673132589e+00,6.979872714612039841e-01,1.496888795503541258e+00,1.877737063714629784e+01,1.000000000000000000e+00,7.969621105591592425e+01,3.999885690222456702e+01,5.863341601549994664e+01,8.331824481199672050e+01,7.883427611476338370e+01
8.497048484645514099e-02,1.470695152858055188e+00,9.618277049032643333e+01,8.000000000000000000e+00,7.299881231235039536e+01,1.148413349798521388e+00,7.196990695712691677e-01,7.703751685787982861e-01,1.720710090590927877e+01,1.000000000000000000e+00,4.384616963665038014e+01,5.409995102965630309e+01,5.750197508273244296e+01,6.647083566899482321e+01,5.682036930589975299e+01
4.237704258044407146e-02,2.708267565641440555e+00,8.198229173539090198e+01,5.000000000000000000e+00,7.837788302124715756e+01,7.729286921835377688e-01,4.102212264983142731e-01,2.901559950327185611e+00,1.904863879942313076e+01,1.000000000000000000e+00,5.232299791477332462e+01,4.674098754202140782e+01,6.048472878225959448e+01,7.382472116181300237e+01,5.268697753374663506e+01
1.805016515362129967e-02,8.230296842730737694e+00,8.553962353672380914e+01,6.000000000000000000e+00,8.966200156227512252e+01,2.993658370366008903e+00,4.314344282347901682e-01,1.261974116883925578e+00,2.095726298502956553e+01,0.000000000000000000e+00,8.352477604413959966e+01,4.545671888570181807e+01,7.923993622149284022e+01,7.829852652436977678e+01,7.203680768431325987e+01
1.017937449522467522e-02,7.711494407736790180e+00,8.683095182258128375e+01,8.000000000000000000e+00,8.039393214812719179e+01,2.188512004879525463e+00,1.434288422063574764e+00,2.125483632035057635e+00,1.516903735968488931e+01,0.000000000000000000e+00,8.295727372751845508e+01,4.608799251828830990e+01,8.801344463132960527e+01,6.630165034185174022e+01,7.665502900334257674e+01
1.233020688119570128e-02,1.166662236264988994e+00,5.337527047013426795e+01,5.000000000000000000e+00,7.508787546483617348e+01,1.489581884620528207e+00,7.954031170764476188e-01,1.824636370405760877e+00,1.687085191860988687e+01,1.000000000000000000e+00,4.418094763621554932e+01,6.083589072619862748e+01,7.391660846627553383e+01,6.499564459546284922e+01,4.805981798072978961e+01
7.398484655648945862e-02,8.530432303167396313e+00,5.472120503154533822e+01,7.000000000000000000e+00,8.872221516957685594e+01,6.325929231080530402e-01,6.740008676727961001e-01,1.705801099108902541e+00,1.538066087731145259e+01,0.000000000000000000e+00,6.478092932663798820e+01,4.561802669628137608e+01,5.740826694454915469e+01,6.746169787404657825e+01,6.553564230401146062e+01
7.908607339316883755e-02,6.842426415119152061e+00,9.952062587869664867e+01,8.000000000000000000e+00,8.659669210534389094e+01,2.434234644369413836e+00,1.702611401454386941e+00,7.618232783766438754e-01,2.647181383856231207e+01,2.000000000000000000e+00,6.517758758937637253e+01,3.930942301809299977e+01,5.546356683079311267e+01,8.506950646794500415e+01,8.174271972685554033e+01
3.989405936157112281e-02,6.338659370144741345e+00,8.460772833889376443e+01,3.000000000000000000e+00,6.532662108957201497e+01,6.337853205802336243e-01,6.305457307145549972e-01,1.070445887346562763e+00,2.552106296628550197e+01,0.000000000000000000e+00,7.000382197273692952e+01,6.316666590320275532e+01,6.017586047924584847e+01,7.646246317239716461e+01,6.653400183046296945e+01
9.353752162794583269e-02,9.008109529559989781e+00,7.636092949961387433e+01,4.000000000000000000e+00,8.759839976693143626e+01,2.296291726316586068e+00,1.471717174207994416e+00,2.031002109189638638e+00,2.379752351459162441e+01,2.000000000000000000e+00,6.009062399857818804e+01,2.412706916892347309e+01,3.747315645715445243e+01,8.066238944505718678e+01,7.582642718947532501e+01
4.160603544048931124e-02,5.223849323040926862e+00,7.363693689797590025e+01,6.000000000000000000e+00,7.037346492899466455e+01,1.739430175816993440e+00,1.814413757926009341e+00,2.269333669015445309e+00,2.613379381040882876e+01,2.000000000000000000e+00,5.754531975082142026e+01,4.301355930168594455e+01,5.784422904637158069e+01,7.866479870572864286e+01,6.971239120737699579e+01
3.778981948909487104e-02,3.692715667597533891e+00,6.221970806574027790e+01,4.000000000000000000e+00,8.131194225860508595e+01,2.166501681830948378e+00,1.366371371843416060e+00,2.571638972731991934e+00,1.606296543641825991e+01,0.000000000000000000e+00,5.323251862138139501e+01,3.474998569981180196e+01,6.590938814489557274e+01,7.128220940403706152e+01,6.065181700433044654e+01
5.776256830408673520e-02,7.605593982980023426e+00,5.459037209752003861e+01,7.000000000000000000e+00,7.642386321193839649e+01,2.815126102012198928e+00,1.392648324445802777e+00,1.895781430638329823e+00,1.464768353385746913e+01,1.000000000000000000e+00,5.942321744741821732e+01,3.381954041371150055e+01,6.497072276152809422e+01,6.899449639274905621e+01,7.084197548402055133e+01
